# Registre officiel des communes suisses — asset généré, ne pas éditer à la main.
# Régénérer : python3 tools/data/build_commune_registry.py --date 13-08-2026
# Source : OFS, https://www.agvchapp.bfs.admin.ch/api/communes/snapshot
# Instantané : 13-08-2026
# Communes : 2110
# Le numéro OFS est l'identité engagée ; il change lors d'un transfert de canton.
# Format : numéro OFS|nom officiel|canton|valide depuis|alias de recherche
#
2228|Villars-sur-Glâne|FR|12.09.1848|
2230|Villarsel-sur-Marly|FR|12.09.1848|
5830|Villarzel|VD|01.09.2006|
2117|Villaz|FR|01.01.2020|
5414|Villeneuve (VD)|VD|01.09.2006|
448|Villeret|BE|01.01.2010|
4121|Villigen|AG|01.01.2006|
4080|Villmergen|AG|01.01.2010|
2114|Villorsonnens|FR|01.01.2001|
3297|Vilters-Wangs|SG|01.01.2003|
502|Vinelz|BE|01.01.2010|
5863|Vinzel|VD|01.09.2006|
6158|Vionnaz|VS|12.09.1848|
6297|Visp|VS|01.10.1972|
6298|Visperterminen|VS|12.09.1848|
1068|Vitznau|LU|01.01.2013|
43|Volken|ZH|12.09.1848|
199|Volketswil|ZH|12.09.1848|
4287|Vordemwald|AG|12.09.1848|
1348|Vorderthal|SZ|12.09.1848|
6159|Vouvry|VS|12.09.1848|
2160|Vuadens|FR|12.09.1848|
5539|Vuarrens|VD|01.09.2006|
5692|Vucherens|VD|01.09.2006|
5503|Vufflens-la-Ville|VD|01.09.2006|
5653|Vufflens-le-Château|VD|01.09.2006|
5937|Vugelles-La Mothe|VD|01.09.2006|
2113|Vuisternens-devant-Romont|FR|01.01.2004|
5766|Vuiteboeuf|VD|01.09.2006|
5803|Vulliens|VD|01.09.2006|
5654|Vullierens|VD|01.09.2006|
5464|Vully-les-Lacs|VD|01.07.2011|
6220|Vérossaz|VS|12.09.1848|
6025|Vétroz|VS|01.01.1880|
946|Wachseldorn|BE|01.01.2010|
4871|Wagenhausen|TG|01.01.2011|
2792|Wahlen|BL|01.01.1994|
1710|Walchwil|ZG|12.09.1848|
3036|Wald (AR)|AR|12.09.1848|
888|Wald (BE)|BE|01.01.2010|
120|Wald (ZH)|ZH|12.09.1848|
2895|Waldenburg|BL|01.01.1994|
3444|Waldkirch|SG|01.01.2003|
3007|Waldstatt|AR|12.09.1848|
3298|Walenstadt|SG|01.01.2003|
626|Walkringen|BE|01.01.2010|
4261|Wallbach|AG|12.09.1848|
69|Wallisellen|ZH|01.01.1916|
990|Walliswil bei Niederbipp|BE|01.01.2010|
991|Walliswil bei Wangen|BE|01.01.2010|
754|Walperswil|BE|01.01.2010|
4240|Waltenschwil|AG|01.01.1940|
959|Walterswil (BE)|BE|01.01.2010|
2585|Walterswil (SO)|SO|12.09.1848|
3037|Walzenhausen|AR|12.09.1848|
1349|Wangen (SZ)|SZ|12.09.1848|
992|Wangen an der Aare|BE|01.01.2024|
2586|Wangen bei Olten|SO|12.09.1848|
200|Wangen-Brüttisellen|ZH|01.01.1976|
3276|Wartau|SG|01.01.2003|
4621|Warth-Weiningen|TG|01.01.2011|
1220|Wassen|UR|01.01.1875|
70|Wasterkingen|ZH|12.09.1848|
886|Wattenwil|BE|01.01.2010|
3379|Wattwil|SG|01.01.2013|
1146|Wauwil|LU|01.01.2013|
3316|Weesen|SG|01.01.2003|
4262|Wegenstetten|AG|12.09.1848|
1069|Weggis|LU|01.01.2013|
102|Weiach|ZH|12.09.1848|
4946|Weinfelden|TG|01.01.2011|
251|Weiningen (ZH)|ZH|01.01.1990|
180|Weisslingen|ZH|12.09.1848|
2430|Welschenrohr-Gänsbrunnen|SO|01.01.2021|
394|Wengi|BE|01.01.2010|
2865|Wenslingen|BL|01.01.1994|
1009|Werthenstein|LU|01.01.2013|
4045|Wettingen|AG|12.09.1848|
14|Wettswil am Albis|ZH|15.11.1976|
121|Wetzikon (ZH)|ZH|12.09.1848|
632|Wichtrach|BE|01.01.2010|
4081|Widen|AG|12.09.1848|
3238|Widnau|SG|01.01.2003|
995|Wiedlisbach|BE|01.01.2010|
298|Wiesendangen|ZH|01.01.2014|
553|Wiggiswil|BE|01.01.2010|
4951|Wigoltingen|TG|01.01.2011|
1147|Wikon|LU|01.01.2013|
3427|Wil (SG)|SG|01.01.2013|
71|Wil (ZH)|ZH|12.09.1848|
181|Wila|ZH|12.09.1848|
2974|Wilchingen|SH|01.01.2005|
182|Wildberg|ZH|12.09.1848|
594|Wilderswil|BE|01.01.2010|
3359|Wildhaus-Alt St. Johann|SG|01.01.2010|
4786|Wilen (TG)|TG|01.01.2011|
6202|Wiler (Lötschen)|VS|12.09.1848|
554|Wiler bei Utzenstorf|BE|01.01.2010|
671|Wileroltigen|BE|01.01.2010|
4288|Wiliberg|AG|12.09.1848|
423|Willadingen|BE|01.01.2010|
1151|Willisau|LU|01.01.2021|
769|Wimmis|BE|01.01.2010|
4123|Windisch|AG|12.09.1848|
72|Winkel|ZH|01.04.1917|
2866|Wintersingen|BL|01.01.1994|
230|Winterthur|ZH|01.01.1922|
2501|Winznau|SO|12.09.1848|
2502|Wisen (SO)|SO|12.09.1848|
3204|Wittenbach|SG|01.01.2003|
2481|Witterswil|SO|12.09.1848|
2867|Wittinsburg|BL|01.01.1994|
4181|Wittnau|AG|12.09.1848|
4082|Wohlen (AG)|AG|01.01.1914|
360|Wohlen bei Bern|BE|01.01.2010|
4046|Wohlenschwil|AG|01.01.1906|
1511|Wolfenschiessen|NW|01.01.1850|
3038|Wolfhalden|AR|12.09.1848|
2408|Wolfwil|SO|01.01.1991|
1107|Wolhusen|LU|01.01.2013|
1323|Wollerau|SZ|12.09.1848|
627|Worb|BE|01.01.2010|
755|Worben|BE|01.01.2010|
4791|Wuppenau|TG|01.01.2011|
345|Wynau|BE|01.01.2010|
424|Wynigen|BE|01.01.2010|
960|Wyssachen|BE|01.01.2010|
293|Wädenswil|ZH|01.01.2019|
4701|Wäldi|TG|01.01.2011|
4781|Wängi|TG|01.01.2011|
4182|Wölflinswil|AG|12.09.1848|
2309|Wünnewil-Flamatt|FR|01.01.1974|
4047|Würenlingen|AG|12.09.1848|
4048|Würenlos|AG|01.01.1900|
5655|Yens|VD|01.09.2006|
5938|Yverdon-les-Bains|VD|01.07.2011|
5939|Yvonand|VD|01.09.2006|
5415|Yvorne|VD|01.09.2006|
2868|Zeglingen|BL|01.01.1994|
4183|Zeihen|AG|01.01.1853|
4263|Zeiningen|AG|12.09.1848|
1150|Zell (LU)|LU|01.01.2013|
231|Zell (ZH)|ZH|12.09.1848|
6299|Zeneggen|VS|12.09.1848|
6300|Zermatt|VS|12.09.1848|
3746|Zernez|GR|01.01.2017|
4147|Zetzwil|AG|12.09.1848|
2834|Ziefen|BL|01.01.1994|
556|Zielebach|BE|01.01.2010|
4511|Zihlschlacht-Sitterdorf|TG|01.01.2011|
3712|Zillis-Reischen|GR|01.01.2017|
3947|Zizers|GR|01.01.2017|
4289|Zofingen|AG|01.01.2002|
361|Zollikofen|BE|01.01.2010|
161|Zollikon|ZH|01.01.1986|
2534|Zuchwil|SO|01.01.1991|
4083|Zufikon|AG|12.09.1848|
1711|Zug|ZG|12.09.1848|
2622|Zullwil|SO|12.09.1848|
160|Zumikon|ZH|12.09.1848|
2869|Zunzgen|BL|01.01.1994|
3791|Zuoz|GR|01.01.2017|
4324|Zurzach|AG|01.01.2022|
4264|Zuzgen|AG|12.09.1848|
557|Zuzwil (BE)|BE|01.01.2010|
3426|Zuzwil (SG)|SG|01.01.2003|
794|Zweisimmen|BE|01.01.2010|
2793|Zwingen|BL|01.01.1994|
6011|Zwischbergen|VS|12.09.1848|
628|Zäziwil|BE|01.01.2010|
261|Zürich|ZH|01.01.1990|
